"playerId","name","sel","copa","positions","number","force","legend","squad"
"fernando-caceres","Cáceres","ARG","1994","ZAG/LD","13","73","false","ARG-1994-bdcd0ace"
"diego-simeone","Simeone","ARG","1994","VOL/MC/MD","14","86","false","ARG-1994-bdcd0ace"
"jorge-borelli","Borelli","ARG","1994","ZAG/LD","15","72","false","ARG-1994-bdcd0ace"
"hernan-diaz","H. Díaz","ARG","1994","ZAG/LE","16","73","false","ARG-1994-bdcd0ace"
"ariel-ortega","Ortega","ARG","1994","MEI/PD","17","83","false","ARG-1994-bdcd0ace"
"hugo-perez","Hugo Pérez","ARG","1994","MC/ME/MEI","18","73","false","ARG-1994-bdcd0ace"
"abel-balbo","Balbo","ARG","1994","CA/PE","19","79","false","ARG-1994-bdcd0ace"
"leonardo-rodriguez","L. Rodríguez","ARG","1994","VOL/MD","20","75","false","ARG-1994-bdcd0ace"
"alejandro-mancuso","Mancuso","ARG","1994","MEI/PD","21","70","false","ARG-1994-bdcd0ace"
"norberto-scoponi","Scoponi","ARG","1994","GOL","22","70","false","ARG-1994-bdcd0ace"
"tomislav-ivkovic","Ivković","SRB","1990","GOL","1","78","false","SRB-1990-b501bb26"
"vujadin-stanojkovic","Stanojković","SRB","1990","LD/ZAG","2","77","false","SRB-1990-b501bb26"
"predrag-spasic","Spasić","SRB","1990","ZAG","3","77","false","SRB-1990-b501bb26"
"zoran-vulic","Vulić","SRB","1990","ZAG/LD","4","76","false","SRB-1990-b501bb26"
"faruk-hadzibegic","Hadžibegić","SRB","1990","ZAG","5","80","false","SRB-1990-b501bb26"
"davor-jozic","Jozić","SRB","1990","ZAG","6","77","false","SRB-1990-b501bb26"
"dragoljub-brnovic","Brnović","SRB","1990","LE/ME","7","77","false","SRB-1990-b501bb26"
"safet-susic","Sušić","SRB","1990","MEI/ME","8","85","false","SRB-1990-b501bb26"
"darko-pancev","Pančev","SRB","1990","CA","9","84","false","SRB-1990-b501bb26"
"dragan-stojkovic","Stojković","SRB","1990","VOL/MC/MEI/MD","10","87","false","SRB-1990-b501bb26"
"zlatko-vujovic","Vujović","SRB","1990","CA/PE","11","80","false","SRB-1990-b501bb26"
"fahrudin-omerovic","Omerović","SRB","1990","GOL","12","73","false","SRB-1990-b501bb26"
"srecko-katanec","Katanec","SRB","1990","VOL/MC/MD","13","80","false","SRB-1990-b501bb26"
"alen-boksic","Bokšić","SRB","1990","CA/PE","14","78","false","SRB-1990-b501bb26"
"robert-prosinecki","Prosinečki","SRB","1990","VOL/MC/MEI/MD","15","84","false","SRB-1990-b501bb26"
"refik-sabanadzovic","Šabanadžović","SRB","1990","VOL/ZAG","16","77","false","SRB-1990-b501bb26"
"robert-jarni","Jarni","SRB","1990","LE/ME","17","78","false","SRB-1990-b501bb26"
"mirsad-baljic","Baljić","SRB","1990","MC/MEI","18","74","false","SRB-1990-b501bb26"
"dejan-savicevic","Savićević","SRB","1990","MEI/PD","19","84","false","SRB-1990-b501bb26"
"davor-suker","Šuker","SRB","1990","CA/PE","20","79","false","SRB-1990-b501bb26"
"andrej-panadic","Panadić","SRB","1990","ZAG","21","72","false","SRB-1990-b501bb26"
"dragoje-lekovic","Leković","SRB","1990","GOL","22","72","false","SRB-1990-b501bb26"
"silviu-lung","Lung","ROU","1990","GOL","1","78","false","ROU-1990-c5e947c0"
"mircea-rednic","Rednic","ROU","1990","LD/ZAG","2","75","false","ROU-1990-c5e947c0"
"michael-klein","Klein","ROU","1990","LE/ZAG","3","74","false","ROU-1990-c5e947c0"
"ioan-andone","Andone","ROU","1990","ZAG","4","76","false","ROU-1990-c5e947c0"
"iosif-rotariu","I. Rotariu","ROU","1990","VOL/MD/MC","5","76","false","ROU-1990-c5e947c0"
"gheorghe-popescu","Popescu","ROU","1990","ZAG/VOL","6","87","true","ROU-1990-c5e947c0"
"marius-lacatus","Lăcătuș","ROU","1990","PE/CA","7","82","false","ROU-1990-c5e947c0"
"ioan-sabau","Sabău","ROU","1990","MEI/PD","8","78","false","ROU-1990-c5e947c0"
"rodion-camataru","Cămătaru","ROU","1990","CA","9","75","false","ROU-1990-c5e947c0"
"gheorghe-hagi","Hagi","ROU","1990","MEI/PE","10","89","true","ROU-1990-c5e947c0"
"danut-lupu","Lupu","ROU","1990","MEI/PE/ME","11","76","false","ROU-1990-c5e947c0"
"bogdan-stelea","Stelea","ROU","1990","GOL","12","74","false","ROU-1990-c5e947c0"
"adrian-popescu","A. Popescu","ROU","1990","ZAG","13","72","false","ROU-1990-c5e947c0"
"florin-raducioiu","Răducioiu","ROU","1990","CA/PE","14","84","false","ROU-1990-c5e947c0"
"dorin-mateut","Mateuț","ROU","1990","MEI/PD","15","78","false","ROU-1990-c5e947c0"
"daniel-timofte","Timofte","ROU","1990","VOL/MC/MD","16","75","false","ROU-1990-c5e947c0"
"ilie-dumitrescu","Dumitrescu","ROU","1990","CA/MEI","17","80","false","ROU-1990-c5e947c0"
"gabi-balint","Balint","ROU","1990","PD/CA","18","79","false","ROU-1990-c5e947c0"
"emil-sandoi","Săndoi","ROU","1990","ZAG/LE","19","73","false","ROU-1990-c5e947c0"
"zsolt-muzsnay","Muzsnay","ROU","1990","VOL/MC/MD","20","73","false","ROU-1990-c5e947c0"
"ioan-lupescu","Lupescu","ROU","1990","VOL/MD","21","76","false","ROU-1990-c5e947c0"
"gheorghe-liliac","Liliac","ROU","1990","GOL","22","68","false","ROU-1990-c5e947c0"
"bodo-illgner","Illgner","GER","1994","GOL","1","85","false","GER-1994-b47d4269"
"thomas-strunz","Strunz","GER","1994","VOL/MD/MC","2","78","false","GER-1994-b47d4269"
"andreas-brehme","Brehme","GER","1994","LE/ZAG","3","86","false","GER-1994-b47d4269"
"jurgen-kohler","Kohler","GER","1994","ZAG","4","86","false","GER-1994-b47d4269"
"thomas-helmer","Helmer","GER","1994","ZAG","5","82","false","GER-1994-b47d4269"
"guido-buchwald","Buchwald","GER","1994","ZAG/VOL","6","83","false","GER-1994-b47d4269"
"andreas-moller","Möller","GER","1994","MEI/PD","7","85","false","GER-1994-b47d4269"
"thomas-hassler","Häßler","GER","1994","MD/MEI","8","83","false","GER-1994-b47d4269"
"karl-heinz-riedle","Riedle","GER","1994","CA","9","81","false","GER-1994-b47d4269"
"lothar-matthaus","Matthäus","GER","1994","MC","10","90","true","GER-1994-b47d4269"
"stefan-kuntz","Kuntz","GER","1994","CA","11","77","false","GER-1994-b47d4269"
"andreas-kopke","Köpke","GER","1994","GOL","12","82","false","GER-1994-b47d4269"
"rudi-voller","Völler","GER","1994","CA","13","86","false","GER-1994-b47d4269"
"thomas-berthold","Berthold","GER","1994","LD/ZAG","14","81","false","GER-1994-b47d4269"
"maurizio-gaudino","Gaudino","GER","1994","MC/MEI","15","73","false","GER-1994-b47d4269"
"matthias-sammer","Sammer","GER","1994","ZAG/VOL","16","87","true","GER-1994-b47d4269"
"martin-wagner","Wagner","GER","1994","CA/MEI","17","70","false","GER-1994-b47d4269"
"jurgen-klinsmann","Klinsmann","GER","1994","CA","18","88","true","GER-1994-b47d4269"
"ulf-kirsten","Kirsten","GER","1994","CA","19","80","false","GER-1994-b47d4269"
"stefan-effenberg","Effenberg","GER","1994","MC/PD","20","84","false","GER-1994-b47d4269"
"mario-basler","Basler","GER","1994","ME/PE","21","78","false","GER-1994-b47d4269"
"oliver-kahn","Kahn","GER","1994","GOL","22","84","false","GER-1994-b47d4269"
"borislav-mihaylov","Mihaylov","BUL","1994","GOL","1","78","false","BUL-1994-e690714c"
"emil-kremenliev","Kremenliev","BUL","1994","LD/MD","2","75","false","BUL-1994-e690714c"
"trifon-ivanov","T. Ivanov","BUL","1994","ZAG","3","79","false","BUL-1994-e690714c"
"tsanko-tsvetanov","Tsvetanov","BUL","1994","LE/ZAG","4","75","false","BUL-1994-e690714c"
"petar-hubchev","Hubchev","BUL","1994","ZAG","5","76","false","BUL-1994-e690714c"
"zlatko-yankov","Yankov","BUL","1994","MD/VOL","6","75","false","BUL-1994-e690714c"
"emil-kostadinov","Kostadinov","BUL","1994","PD/CA","7","82","false","BUL-1994-e690714c"
"hristo-stoichkov","Stoichkov","BUL","1994","PE/CA","8","89","true","BUL-1994-e690714c"
"yordan-letchkov","Letchkov","BUL","1994","VOL/MC/MD","9","80","false","BUL-1994-e690714c"
"nasko-sirakov","Sirakov","BUL","1994","CA/PE","10","78","false","BUL-1994-e690714c"
"daniel-borimirov","Borimirov","BUL","1994","VOL/MC/MEI/MD","11","76","false","BUL-1994-e690714c"
"plamen-nikolov","Nikolov","BUL","1994","GOL","12","70","false","BUL-1994-e690714c"
"ivaylo-yordanov","Yordanov","BUL","1994","ME/MEI","13","73","false","BUL-1994-e690714c"
"boncho-genchev","Genchev","BUL","1994","MEI/ME","14","74","false","BUL-1994-e690714c"
"nikolay-iliev","N. Iliev","BUL","1994","ZAG/LD","15","71","false","BUL-1994-e690714c"
"iliyan-kiryakov","Kiryakov","BUL","1994","LD/ME","16","74","false","BUL-1994-e690714c"
"petar-mihtarski","Mihtarski","BUL","1994","PD/CA","17","72","false","BUL-1994-e690714c"
"petar-aleksandrov","Aleksandrov","BUL","1994","CA/PD","18","73","false","BUL-1994-e690714c"
"georgi-georgiev","Georgiev","BUL","1994","MEI/ME","19","71","false","BUL-1994-e690714c"
"krasimir-balakov","Balakov","BUL","1994","MEI/ME","20","83","false","BUL-1994-e690714c"
"velko-yotov","Yotov","BUL","1994","CA/ME","21","70","false","BUL-1994-e690714c"
"ivaylo-andonov","Andonov","BUL","1994","CA/PE","22","71","false","BUL-1994-e690714c"
"claudio-taffarel","Taffarel","BRA","1994","GOL","1","83","false","BRA-1994-52baebcb"
"jorginho","Jorginho","BRA","1994","LD/MD","2","80","false","BRA-1994-52baebcb"
"ricardo-rocha","Ricardo Rocha","BRA","1994","ZAG","3","75","false","BRA-1994-52baebcb"
"ronaldao","Ronaldão","BRA","1994","ZAG","4","71","false","BRA-1994-52baebcb"
"mauro-silva","Mauro Silva","BRA","1994","VOL","5","82","false","BRA-1994-52baebcb"
"branco","Branco","BRA","1994","LE/ME","6","79","false","BRA-1994-52baebcb"
"bebeto","Bebeto","BRA","1994","CA/PD/PE","7","86","false","BRA-1994-52baebcb"
"dunga","Dunga","BRA","1994","VOL","8","85","false","BRA-1994-52baebcb"
"zinho","Zinho","BRA","1994","ME/MC/MEI","9","78","false","BRA-1994-52baebcb"
"rai","Raí","BRA","1994","MEI/ME","10","80","false","BRA-1994-52baebcb"
"romario","Romário","BRA","1994","CA/PE","11","93","true","BRA-1994-52baebcb"
"zetti","Zetti","BRA","1994","GOL","12","72","false","BRA-1994-52baebcb"
"aldair","Aldair","BRA","1994","ZAG","13","84","false","BRA-1994-52baebcb"
"cafu","Cafu","BRA","1994","LD/MD","14","82","true","BRA-1994-52baebcb"
"marcio-santos","Márcio Santos","BRA","1994","ZAG","15","76","false","BRA-1994-52baebcb"
"leonardo","Leonardo","BRA","1994","LE/ME/MEI","16","80","false","BRA-1994-52baebcb"
"mazinho","Mazinho","BRA","1994","VOL/MD","17","76","false","BRA-1994-52baebcb"
"paulo-sergio","Paulo Sérgio","BRA","1994","PD/PE/CA","18","76","false","BRA-1994-52baebcb"
"muller","Müller","BRA","1994","CA/PD","19","76","false","BRA-1994-52baebcb"
"ronaldo","Ronaldo","BRA","1994","CA/PD","20","80","true","BRA-1994-52baebcb"
"viola","Viola","BRA","1994","PE/CA","21","74","false","BRA-1994-52baebcb"
"gilmar-rinaldi","Gilmar Rinaldi","BRA","1994","GOL","22","68","false","BRA-1994-52baebcb"
"thomas-ravelli","Ravelli","SWE","1994","GOL","1","82","false","SWE-1994-aa33c650"
"roland-nilsson","R. Nilsson","SWE","1994","LD/MD","2","79","false","SWE-1994-aa33c650"
"patrik-andersson","P. Andersson","SWE","1994","ZAG","3","80","false","SWE-1994-aa33c650"
"joachim-bjorklund","Björklund","SWE","1994","ZAG","4","78","false","SWE-1994-aa33c650"
"roger-ljung","Ljung","SWE","1994","LE/ME","5","75","false","SWE-1994-aa33c650"
"stefan-schwarz","Schwarz","SWE","1994","MC/ME/MEI","6","81","false","SWE-1994-aa33c650"
"henrik-larsson","H. Larsson","SWE","1994","PD/CA","7","78","false","SWE-1994-aa33c650"
"klas-ingesson","Ingesson","SWE","1994","VOL/MC/MD","8","77","false","SWE-1994-aa33c650"
"jonas-thern","Thern","SWE","1994","VOL/MC/MD","9","82","false","SWE-1994-aa33c650"
"martin-dahlin","Dahlin","SWE","1994","CA/PE","10","82","false","SWE-1994-aa33c650"
"tomas-brolin","Brolin","SWE","1994","PD/MEI","11","85","true","SWE-1994-aa33c650"
"lars-eriksson","L. Eriksson","SWE","1994","GOL","12","71","false","SWE-1994-aa33c650"
"mikael-nilsson","M. Nilsson","SWE","1994","LD/ZAG","13","72","false","SWE-1994-aa33c650"
"pontus-kamark","Kåmark","SWE","1994","ZAG/LD","14","75","false","SWE-1994-aa33c650"
"teddy-lucic","Lučić","SWE","1994","ZAG","15","71","false","SWE-1994-aa33c650"
"anders-limpar","Limpar","SWE","1994","PE/ME","16","80","false","SWE-1994-aa33c650"
"stefan-rehn","Rehn","SWE","1994","MC/MEI","17","73","false","SWE-1994-aa33c650"
"hakan-mild","Mild","SWE","1994","MC/MEI","18","76","false","SWE-1994-aa33c650"
"kennet-andersson","K. Andersson","SWE","1994","CA/PD","19","83","false","SWE-1994-aa33c650"
"magnus-erlingmark","Erlingmark","SWE","1994","ZAG","20","70","false","SWE-1994-aa33c650"
"jesper-blomqvist","Blomqvist","SWE","1994","PE/ME","21","76","false","SWE-1994-aa33c650"
"magnus-hedman","Hedman","SWE","1994","GOL","22","72","false","SWE-1994-aa33c650"
"oscar-cordoba","Óscar Córdoba","COL","1994","GOL","1","74","false","COL-1994-426b9a0a"
"andres-escobar","Andrés Escobar","COL","1994","ZAG","2","76","false","COL-1994-426b9a0a"
"alexis-mendoza","Alexis Mendoza","COL","1994","ZAG","3","72","false","COL-1994-426b9a0a"
"luis-fernando-herrera","Luis Fernando Herrera","COL","1994","LD","4","75","false","COL-1994-426b9a0a"
"hernan-gaviria","Hermán Gaviria","COL","1994","LE","5","73","false","COL-1994-426b9a0a"
"gabriel-gomez","Gabriel Gómez","COL","1994","VOL","6","78","false","COL-1994-426b9a0a"
"julio-salinas","Julio Salinas","COL","1994","PE","7","77","false","COL-1994-426b9a0a"
"carlos-valderrama","Carlos Valderrama","COL","1994","MC/MEI","10","92","true","COL-1994-426b9a0a"
"freddy-rincon","Freddy Rincón","COL","1994","MC/MEI","19","85","false","COL-1994-426b9a0a"
"faustino-asprilla","Faustino Asprilla","COL","1994","PE/PD","9","87","false","COL-1994-426b9a0a"
"anthony-de-avila","Anthony De Ávila","COL","1994","PD","8","75","false","COL-1994-426b9a0a"
"luis-fernando-valencia","Luis Fernando Valencia","COL","1994","PE","11","76","false","COL-1994-426b9a0a"
"rene-higuita","René Higuita","COL","1994","GOL","25","81","false","COL-1994-426b9a0a"
"bernardo-reddin","Bernardo Reddin","COL","1994","LD","12","71","false","COL-1994-426b9a0a"
"mauricio-serna","Mauricio Serna","COL","1994","VOL","17","79","false","COL-1994-426b9a0a"
"roberto-palacios","Roberto Palacios","COL","1994","ZAG","13","73","false","COL-1994-426b9a0a"
"edgar-castillo","Edgar Castillo","COL","1994","LE","14","70","false","COL-1994-426b9a0a"
"oscar-cordoba-2","Óscar García","COL","1994","ZAG","20","72","false","COL-1994-426b9a0a"
"gilberto-martins","Gilberto Martins","COL","1994","PD","16","74","false","COL-1994-426b9a0a"
"jaime-moreno","Jaime Moreno","COL","1994","PE","21","72","false","COL-1994-426b9a0a"
"juan-pablo-montoya","Juan Pablo Montoya","COL","1994","MC/MEI","18","76","false","COL-1994-426b9a0a"
"oscar-restrepo","Óscar Restrepo","COL","1994","LE","15","70","false","COL-1994-426b9a0a"
"gianluca-pagliuca","Pagliuca","ITA","1994","GOL","1","83","false","ITA-1994-938bb2ce"
"luigi-apolloni","Apolloni","ITA","1994","ZAG/LD","2","74","false","ITA-1994-938bb2ce"
"antonio-benarrivo","Benarrivo","ITA","1994","LD/LE","3","73","false","ITA-1994-938bb2ce"
"alessandro-costacurta","Costacurta","ITA","1994","ZAG","4","83","false","ITA-1994-938bb2ce"
"paolo-maldini","Maldini","ITA","1994","LE/ZAG","5","89","true","ITA-1994-938bb2ce"
"franco-baresi","Baresi","ITA","1994","ZAG","6","87","true","ITA-1994-938bb2ce"
"lorenzo-minotti","Minotti","ITA","1994","ZAG","7","73","false","ITA-1994-938bb2ce"
"roberto-mussi","Mussi","ITA","1994","LD/MD","8","73","false","ITA-1994-938bb2ce"
"mauro-tassotti","Tassotti","ITA","1994","LD","9","76","false","ITA-1994-938bb2ce"
"roberto-baggio","R. Baggio","ITA","1994","MEI/CA/PE","10","92","true","ITA-1994-938bb2ce"
"demetrio-albertini","Albertini","ITA","1994","MC","11","81","false","ITA-1994-938bb2ce"
"luca-marchegiani","Marchegiani","ITA","1994","GOL","12","74","false","ITA-1994-938bb2ce"
"dino-baggio","D. Baggio","ITA","1994","VOL/MC/MD","13","80","false","ITA-1994-938bb2ce"
"nicola-berti","Berti","ITA","1994","VOL/MC/MD","14","78","false","ITA-1994-938bb2ce"
"antonio-conte","Conte","ITA","1994","MC/ME/MEI","15","76","false","ITA-1994-938bb2ce"
"roberto-donadoni","Donadoni","ITA","1994","ME/PE","16","82","false","ITA-1994-938bb2ce"
"alberico-evani","Evani","ITA","1994","ME/MC/MEI","17","70","false","ITA-1994-938bb2ce"
"pierluigi-casiraghi","Casiraghi","ITA","1994","CA","18","77","false","ITA-1994-938bb2ce"
"daniele-massaro","Massaro","ITA","1994","CA/PD","19","75","false","ITA-1994-938bb2ce"
"giuseppe-signori","Signori","ITA","1994","CA/PE","20","80","false","ITA-1994-938bb2ce"
"gianfranco-zola","Zola","ITA","1994","PE/CA","21","83","false","ITA-1994-938bb2ce"
"luca-bucci","Bucci","ITA","1994","GOL","22","70","false","ITA-1994-938bb2ce"
"ed-de-goey","De Goey","NED","1994","GOL","1","82","false","NED-1994-d73b3100"
"frank-de-boer","F. de Boer","NED","1994","LD/ZAG","2","83","false","NED-1994-d73b3100"
"frank-rijkaard","Rijkaard","NED","1994","MC","3","87","true","NED-1994-d73b3100"
"ronald-koeman","R. Koeman","NED","1994","ZAG","4","90","true","NED-1994-d73b3100"
"rob-witschge","Witschge","NED","1994","MEI/ME","5","78","false","NED-1994-d73b3100"
"jan-wouters","Wouters","NED","1994","MD/VOL","6","80","false","NED-1994-d73b3100"
"marc-overmars","Overmars","NED","1994","PE","7","86","false","NED-1994-d73b3100"
"wim-jonk","Jonk","NED","1994","MC","8","82","false","NED-1994-d73b3100"
"ronald-de-boer","R. de Boer","NED","1994","MEI/CA","9","82","false","NED-1994-d73b3100"
"dennis-bergkamp","Bergkamp","NED","1994","CA","10","91","true","NED-1994-d73b3100"
"bryan-roy","Roy","NED","1994","PE/CA","11","82","false","NED-1994-d73b3100"
"john-bosman","Bosman","NED","1994","CA","12","75","false","NED-1994-d73b3100"
"edwin-van-der-sar","Van der Sar","NED","1994","GOL","13","77","false","NED-1994-d73b3100"
"ulrich-van-gobbel","Van Gobbel","NED","1994","ZAG/LD","14","76","false","NED-1994-d73b3100"
"danny-blind","Blind","NED","1994","ZAG/LE","15","80","false","NED-1994-d73b3100"
"arthur-numan","Numan","NED","1994","LE","16","79","false","NED-1994-d73b3100"
"gaston-taument","Taument","NED","1994","PD/PE","17","74","false","NED-1994-d73b3100"
"stan-valckx","Valckx","NED","1994","ZAG/LD","18","77","false","NED-1994-d73b3100"
"peter-van-vossen","Van Vossen","NED","1994","CA","19","79","false","NED-1994-d73b3100"
"aron-winter","Winter","NED","1994","VOL/MD/MC","20","83","false","NED-1994-d73b3100"
"john-de-wolf","De Wolf","NED","1994","ZAG","21","76","false","NED-1994-d73b3100"
"theo-snelders","Snelders","NED","1994","GOL","22","78","false","NED-1994-d73b3100"
"jorge-campos","Campos","MEX","1994","GOL","1","87","true","MEX-1994-9fcce309"
"claudio-suarez","C. Suárez","MEX","1994","ZAG/LD","2","82","false","MEX-1994-9fcce309"
"juan-de-dios-ramirez","J.D. Ramírez","MEX","1994","ZAG","3","76","false","MEX-1994-9fcce309"
"ignacio-ambriz","Ambríz","MEX","1994","VOL/ZAG/MD","4","78","false","MEX-1994-9fcce309"
"ramon-ramirez","R. Ramírez","MEX","1994","VOL/MC/MD","5","82","false","MEX-1994-9fcce309"
"marcelino-bernal","Bernal","MEX","1994","VOL/MD","6","76","false","MEX-1994-9fcce309"
"carlos-hermosillo","Hermosillo","MEX","1994","CA","7","79","false","MEX-1994-9fcce309"
"alberto-garcia-aspe","García Aspe","MEX","1994","MC","8","83","false","MEX-1994-9fcce309"
"hugo-sanchez","H. Sánchez","MEX","1994","CA","9","91","true","MEX-1994-9fcce309"
"luis-garcia","L. García","MEX","1994","CA/PE","10","84","false","MEX-1994-9fcce309"
"zague","Zague","MEX","1994","CA","11","79","false","MEX-1994-9fcce309"
"felix-fernandez","F. Fernández","MEX","1994","GOL","12","72","false","MEX-1994-9fcce309"
"juan-carlos-chavez","J.C. Chávez","MEX","1994","MC","13","72","false","MEX-1994-9fcce309"
"joaquin-del-olmo","Del Olmo","MEX","1994","MC/ME/MEI","14","74","false","MEX-1994-9fcce309"
"missael-espinoza","Espinoza","MEX","1994","MC","15","75","false","MEX-1994-9fcce309"
"luis-antonio-valdez","Valdéz","MEX","1994","CA/PE","16","73","false","MEX-1994-9fcce309"
"benjamin-galindo","Galindo","MEX","1994","MEI/ME","17","77","false","MEX-1994-9fcce309"
"jose-luis-salgado","Salgado","MEX","1994","LD/ZAG","18","71","false","MEX-1994-9fcce309"
"luis-miguel-salvador","Salvador","MEX","1994","CA/PD","19","73","false","MEX-1994-9fcce309"
"jorge-rodriguez","J. Rodríguez","MEX","1994","VOL/MC/MD","20","75","false","MEX-1994-9fcce309"
"raul-gutierrez","R. Gutiérrez","MEX","1994","LD/ZAG","21","74","false","MEX-1994-9fcce309"
"adrian-chavez","A. Chávez","MEX","1994","GOL","22","71","false","MEX-1994-9fcce309"
"peter-rufai","Rufai","NGA","1994","GOL","1","79","false","NGA-1994-bb1536ba"
"augustine-eguavoen","Eguavoen","NGA","1994","LD/MD","2","76","false","NGA-1994-bb1536ba"
"benedict-iroha","Iroha","NGA","1994","LE/ME","3","75","false","NGA-1994-bb1536ba"
"stephen-keshi","Keshi","NGA","1994","ZAG/VOL","4","78","false","NGA-1994-bb1536ba"
"uche-okechukwu","Okechukwu","NGA","1994","ZAG","5","76","false","NGA-1994-bb1536ba"
"chidi-nwanu","Nwanu","NGA","1994","ZAG/LD","6","72","false","NGA-1994-bb1536ba"
"finidi-george","Finidi","NGA","1994","PD/CA","7","83","false","NGA-1994-bb1536ba"
"thompson-oliha","Oliha","NGA","1994","MD/VOL","8","74","false","NGA-1994-bb1536ba"
"rashidi-yekini","Yekini","NGA","1994","CA","9","83","false","NGA-1994-bb1536ba"
"jay-jay-okocha","Okocha","NGA","1994","MD/MEI","10","85","true","NGA-1994-bb1536ba"
"emmanuel-amunike","Amunike","NGA","1994","PE/ME","11","82","false","NGA-1994-bb1536ba"
"samson-siasia","Siasia","NGA","1994","MEI/CA","12","73","false","NGA-1994-bb1536ba"
"emeka-ezeugo","Ezeugo","NGA","1994","VOL/ZAG/MD","13","71","false","NGA-1994-bb1536ba"
"daniel-amokachi","Amokachi","NGA","1994","CA/PD","14","82","false","NGA-1994-bb1536ba"
"sunday-oliseh","Oliseh","NGA","1994","MD/VOL","15","77","false","NGA-1994-bb1536ba"
"alloysius-agu","Agu","NGA","1994","GOL","16","68","false","NGA-1994-bb1536ba"
"victor-ikpeba","Ikpeba","NGA","1994","CA/PE","17","78","false","NGA-1994-bb1536ba"
"efan-ekoku","Ekoku","NGA","1994","CA/PD","18","75","false","NGA-1994-bb1536ba"
"michael-emenalo","Emenalo","NGA","1994","LE/ZAG","19","71","false","NGA-1994-bb1536ba"
"uche-okafor","Okafor","NGA","1994","ZAG","20","72","false","NGA-1994-bb1536ba"
"mutiu-adepoju","Adepoju","NGA","1994","VOL/MD/MC","21","74","false","NGA-1994-bb1536ba"
"wilfred-agbonavbare","Agbonavbare","NGA","1994","GOL","22","66","false","NGA-1994-bb1536ba"
"tony-meola","Meola","USA","1994","GOL","1","78","false","USA-1994-53ff57fd"
"mike-lapper","Lapper","USA","1994","ZAG/LD","2","66","false","USA-1994-53ff57fd"
"mike-burns","Burns","USA","1994","LD/ZAG","3","67","false","USA-1994-53ff57fd"
"cle-kooiman","Kooiman","USA","1994","ZAG/LD","4","67","false","USA-1994-53ff57fd"
"thomas-dooley","Dooley","USA","1994","VOL/ZAG/MD","5","78","false","USA-1994-53ff57fd"
"john-harkes","Harkes","USA","1994","VOL/MC/MD","6","79","false","USA-1994-53ff57fd"
"hugo-perez","Pérez","USA","1994","MC/ME/MEI","7","74","false","USA-1994-53ff57fd"
"earnie-stewart","Stewart","USA","1994","PD/MD/CA","8","77","false","USA-1994-53ff57fd"
"tab-ramos","Ramos","USA","1994","MEI/ME","9","80","false","USA-1994-53ff57fd"
"roy-wegerle","Wegerle","USA","1994","CA/PE","10","75","false","USA-1994-53ff57fd"
"eric-wynalda","Wynalda","USA","1994","CA/PD","11","80","false","USA-1994-53ff57fd"
"juergen-sommer","Sommer","USA","1994","GOL","12","68","false","USA-1994-53ff57fd"
"cobi-jones","Jones","USA","1994","PD/PE/ME","13","75","false","USA-1994-53ff57fd"
"frank-klopas","Klopas","USA","1994","CA/PE","14","68","false","USA-1994-53ff57fd"
"joe-max-moore","Moore","USA","1994","CA/ME","15","72","false","USA-1994-53ff57fd"
"mike-sorber","Sorber","USA","1994","VOL/MD","16","70","false","USA-1994-53ff57fd"
"marcelo-balboa","Balboa","USA","1994","ZAG","17","79","false","USA-1994-53ff57fd"
"brad-friedel","Friedel","USA","1994","GOL","18","74","false","USA-1994-53ff57fd"
"claudio-reyna","Reyna","USA","1994","VOL/MC/MD","19","76","false","USA-1994-53ff57fd"
"paul-caligiuri","Caligiuri","USA","1994","LE/ZAG","20","73","false","USA-1994-53ff57fd"
"fernando-clavijo","Clavijo","USA","1994","LD/LE","21","70","false","USA-1994-53ff57fd"
"alexi-lalas","Lalas","USA","1994","ZAG","22","78","false","USA-1994-53ff57fd"
"florin-prunea","Prunea","ROU","1994","GOL","1","76","false","ROU-1994-baee99f9"
"dan-petrescu","Petrescu","ROU","1994","LD/MD","2","82","false","ROU-1994-baee99f9"
"daniel-prodan","Prodan","ROU","1994","ZAG","3","78","false","ROU-1994-baee99f9"
"miodrag-belodedici","Belodedici","ROU","1994","ZAG","4","80","false","ROU-1994-baee99f9"
"ioan-lupescu","Lupescu","ROU","1994","VOL/MD","5","80","false","ROU-1994-baee99f9"
"gheorghe-popescu","Popescu","ROU","1994","VOL/ZAG","6","85","true","ROU-1994-baee99f9"
"dorinel-munteanu","Munteanu","ROU","1994","MC/ME/MEI","7","81","false","ROU-1994-baee99f9"
"iulian-chirita","Chiriță","ROU","1994","VOL/MD","8","72","false","ROU-1994-baee99f9"
"florin-raducioiu","Răducioiu","ROU","1994","CA/PE","9","83","false","ROU-1994-baee99f9"
"gheorghe-hagi","Hagi","ROU","1994","MEI/ME/PE","10","88","true","ROU-1994-baee99f9"
"ilie-dumitrescu","Dumitrescu","ROU","1994","PE/CA/ME","11","82","false","ROU-1994-baee99f9"
"bogdan-stelea","Stelea","ROU","1994","GOL","12","75","false","ROU-1994-baee99f9"
"tibor-selymes","Selymes","ROU","1994","LE/ME","13","76","false","ROU-1994-baee99f9"
"gheorghe-mihali","Mihali","ROU","1994","ZAG","14","75","false","ROU-1994-baee99f9"
